日期,时刻,辐照度,风速,风向,温度,湿度,气压
1027,11,837,1.9,122,20.5,30,69300
1027,14,1033,3.8,110,25.1,19,69000
1027,17,650,4.8,106,26.1,18,68800
1027,20,87,6.6,108,24.4,20,68900
1027,23,0,2.9,98,19.5,32,69000
1028,2,0,2.0,90,17.0,34,69000
1028,5,0,1.2,114,13.9,40,69000
1028,8,246,1.9,309,15.7,36,69100
1028,11,776,0.2,117,22.2,28,69100
1028,14,914,3.3,63,26.3,17,69000
1028,17,566,5.1,50,27.6,15,68800
1028,20,73,7.7,33,24.6,24,68900
1028,23,0,8.1,34,19.8,39,69100
1029,2,0,3.8,298,16.8,43,69000
1029,5,0,2.4,343,13.9,56,69100
1029,8,238,1.2,355,16.2,44,69200
1029,11,794,2.5,113,22.6,27,69200
1029,14,921,3.8,108,26.7,16,69000
1029,17,559,6.4,75,26.1,19,69000
1029,20,77,6.8,78,24.0,26,69100
1029,23,0,6.0,53,19.8,36,69300
1030,2,0,3.4,90,18.1,36,69200
1030,5,0,2.9,100,14.5,46,69200
1030,8,236,2.3,140,16.8,39,69300
1030,11,777,3.7,116,22.7,26,69300
1030,14,930,6.3,91,26.8,18,69100
1030,17,545,6.9,77,27.0,21,69000
1030,20,64,5.9,82,24.6,26,69100
1030,23,0,5.1,89,21.1,34,69400
1031,2,0,5.7,90,17.8,45,69300
1031,5,0,4.6,90,15.2,53,69300
1031,8,237,2.4,105,16.9,45,69400
1031,11,776,3.8,108,22.0,33,69400
1031,14,947,3.7,92,25.8,24,69200
1031,17,612,5.2,91,27.1,21,69000
1031,20,80,6.9,92,24.5,26,69100
1031,23,0,7.3,91,20.3,39,69300
1032,2,0,4.8,103,17.3,47,69200
1032,5,0,2.1,101,14.9,53,69200
1032,8,241,1.7,130,16.4,44,69300
1032,11,812,2.1,119,21.8,30,69300
1032,14,1009,2.6,92,26.6,19,69100
1032,17,631,3.5,112,28.3,16,68900
1032,20,80,7.8,75,26.1,24,69000
1032,23,0,6.4,93,21.9,33,69200
1033,2,0,4.6,99,18.7,43,69200
1033,5,0,2.7,86,15.6,50,69200
1033,8,236,1.0,143,17.9,40,69300
1033,11,792,3.4,107,23.5,27,69300
1033,14,965,3.8,97,27.8,18,69100
1033,17,615,5.5,118,29.2,16,68900
1033,20,74,7.7,70,26.5,24,69000
1033,23,0,5.4,85,22.2,32,69200
1034,2,0,4.2,123,19.1,37,69200
1034,5,0,4.3,108,16.5,46,69100
1034,8,231,2.2,117,18.1,40,69200
1034,11,792,4.0,112,24.0,28,69100
1034,14,986,4.4,101,29.1,17,68900
1034,17,610,6.0,97,30.5,15,68700
1034,20,70,8.7,79,27.2,24,68800
1034,23,0,7.3,75,23.2,36,69000
1035,2,0,5.0,110,20.6,44,69100
1035,5,0,4.5,108,18.3,50,69000
1035,8,226,5.3,109,19.7,45,69100
1035,11,766,7.0,97,24.7,33,69100
1035,14,896,8.4,98,28.6,26,68900
1035,17,514,10.5,103,28.2,26,68700
1035,20,61,11.0,91,25.2,36,68900
1035,23,0,9.3,97,22.0,46,69100
1036,2,0,6.6,117,19.0,61,69100
1036,5,0,6.5,119,17.2,68,69100
1036,8,224,5.2,113,17.9,58,69200
1036,11,784,4.6,110,22.9,40,69100
1036,14,963,5.4,103,28.3,25,69000
1036,17,590,9.5,103,29.1,23,68800
1036,20,70,12.2,89,25.6,33,68900
1036,23,0,9.2,94,22.5,40,69200
1037,2,0,5.7,109,20.3,49,69200
1037,5,0,6.5,108,17.8,59,69200
1037,8,222,5.2,106,18.2,58,69300
1037,11,759,3.8,107,23.3,40,69300
1037,14,888,5.1,99,27.9,29,69100
1037,17,522,9.9,98,27.9,27,68900
1037,20,55,11.3,88,24.2,41,69000
1037,23,0,8.9,91,20.4,54,69200
1038,2,0,7.0,110,18.4,63,69200
1038,5,0,6.2,117,16.2,75,69200
1038,8,212,5.1,103,17.1,66,69300
1038,11,712,4.0,111,22.1,45,69200
1038,14,830,4.9,98,25.8,35,69000
1038,17,505,8.3,101,26.9,30,68800
1038,20,55,9.4,87,23.3,45,68900
1038,23,0,8.2,91,19.8,59,69100
1039,2,0,5.3,102,17.6,73,69100
1039,5,0,5.3,111,15.7,78,69100
1039,8,196,3.7,99,16.0,69,69200
1039,11,697,3.3,106,20.5,48,69100
1039,14,850,3.9,102,24.5,36,68800
1039,17,496,6.1,90,24.6,36,68700
1039,20,54,7.6,100,22.2,42,68800
1039,23,0,6.1,91,19.0,57,69000
1040,2,0,6.3,112,15.9,71,68900
1040,5,0,4.6,105,14.3,78,68900
1040,8,208,2.5,97,15.8,65,69000
1040,11,725,0.8,76,20.2,48,69000
1040,14,835,2.9,31,23.7,40,68800
1040,17,450,1.4,8,24.4,39,68700
1040,20,42,5.2,32,21.0,52,68800
1040,23,0,5.9,63,19.5,58,68900
1041,2,0,4.3,71,16.7,69,68900
1041,5,0,5.0,90,15.1,75,68900
1041,8,210,4.8,97,16.4,66,69000
1041,11,719,3.2,116,20.6,49,69000
1041,14,782,1.8,109,24.5,41,68800
1041,17,376,3.5,29,20.5,58,68800
1041,20,32,1.5,74,17.7,77,69000
1041,23,0,3.0,62,16.2,84,69300
1042,2,0,3.3,95,15.4,84,69200
1042,5,0,1.5,53,14.5,87,69200
1042,8,62,3.2,268,14.8,80,69300
1042,11,287,3.1,303,16.2,66,69400
1042,14,514,1.9,357,18.8,56,69300
1042,17,302,2.0,75,18.3,62,69300
1042,20,28,4.0,111,15.7,79,69500
1042,23,0,4.0,102,14.7,84,69600
1043,2,0,2.3,113,12.7,87,69700
1043,5,0,0.9,198,12.1,90,69700
1043,8,97,2.2,246,12.8,83,69800
1043,11,532,1.9,174,16.5,65,69800
1043,14,832,2.0,120,19.4,54,69600
1043,17,562,0.9,139,21.4,46,69400
1043,20,60,1.9,93,18.9,67,69500
1043,23,0,3.1,79,15.4,72,69700
1044,2,0,3.3,88,13.9,69,69600
1044,5,0,3.0,88,12.4,75,69700
1044,8,214,0.6,90,14.1,72,69800
1044,11,767,1.4,120,18.6,53,69800
1044,14,884,1.4,124,22.0,43,69500
1044,17,479,2.6,37,20.4,51,69400
1044,20,51,2.9,65,19.2,60,69400
1044,23,0,3.4,67,15.4,71,69500
1045,2,0,3.5,85,13.7,77,69400
1045,5,0,3.0,78,12.1,78,69400
1045,8,208,1.1,90,14.7,66,69500
1045,11,754,1.1,105,18.9,54,69400
1045,14,903,0.2,90,21.9,45,69100
1045,17,537,1.7,87,22.7,40,68900
1045,20,57,6.5,106,20.1,53,68900
1045,23,0,4.6,90,16.2,69,69000
1046,2,0,5.4,100,14.5,73,69000
1046,5,0,4.7,94,13.3,70,68900
1046,8,208,4.4,104,15.5,61,68900
1046,11,745,4.9,104,20.2,47,68800
1046,14,862,5.4,95,23.8,38,68600
1046,17,401,4.1,93,23.9,40,68600
1046,20,27,7.9,317,17.8,69,68900
1046,23,0,7.5,291,14.9,78,69200
1047,2,0,9.7,292,13.9,81,69200
1047,5,0,9.8,286,12.9,82,69200
1047,8,49,6.3,280,13.0,80,69400
1047,11,264,2.4,215,14.0,73,69500
1047,14,516,1.2,180,16.5,63,69400
1047,17,401,3.6,122,17.2,62,69200
1047,20,41,4.2,94,16.1,72,69300
1047,23,0,3.6,99,12.8,90,69500
1048,2,0,2.5,79,11.7,88,69400
1048,5,0,0.6,31,10.5,91,69400
1048,8,191,1.2,270,12.4,81,69500
1048,11,742,0.4,270,17.3,55,69400
1048,14,992,0.8,263,21.3,32,69100
1048,17,625,1.4,90,22.5,28,68900
1048,20,52,2.1,155,19.2,52,68900
1048,23,0,2.8,80,15.6,52,69000
1049,2,0,4.6,88,13.5,66,69000
1049,5,0,4.7,90,11.9,71,69000
1049,8,204,2.4,90,14.1,62,69200
1049,11,755,2.0,93,18.3,50,69100
1049,14,943,1.3,113,22.1,39,68800
1049,17,576,4.1,110,22.6,39,68700
1049,20,47,7.6,101,19.4,58,68800
1049,23,0,6.5,103,16.0,74,69000
1050,2,0,5.2,91,13.2,86,69100
1050,5,0,3.0,99,12.4,84,69100
1050,8,193,1.0,354,13.6,78,69300
1050,11,737,0.9,90,18.3,59,69300
1050,14,954,1.5,106,22.2,41,69100
1050,17,593,1.7,77,24.0,32,68800
1050,20,51,7.2,106,20.7,50,69000
1050,23,0,7.3,92,16.9,68,69100
1051,2,0,5.5,102,14.7,77,69100
1051,5,0,4.5,95,13.3,80,69100
1051,8,194,2.7,96,15.1,70,69200
1051,11,742,2.3,103,19.7,54,69300
1051,14,913,3.6,100,24.0,43,69100
1051,17,510,7.3,112,23.9,41,69000
1051,20,44,7.1,104,20.9,59,69200
1051,23,0,6.7,98,18.1,70,69300
1052,2,0,4.8,101,15.5,86,69300
1052,5,0,4.8,107,14.5,91,69300
1052,8,96,3.3,110,15.1,88,69300
1052,11,342,1.7,144,16.9,76,69300
1052,14,524,4.0,312,20.8,57,69100
1052,17,290,6.7,38,18.6,64,69100
1052,20,7,6.4,25,16.0,69,69400
1052,23,0,4.6,44,14.9,71,69600
1053,2,0,2.3,135,13.9,85,69500
1053,5,0,2.3,137,13.4,85,69500
1053,8,71,3.1,142,13.8,82,69600
1053,11,315,2.4,88,14.6,74,69700
1053,14,550,2.5,99,16.4,67,69500
1053,17,450,3.8,105,16.7,70,69400
1053,20,42,4.6,91,14.3,83,69500
1053,23,0,2.2,90,12.2,88,69700
1054,2,0,3.8,73,11.1,86,69600
1054,5,0,0.8,30,9.5,88,69700
1054,8,184,1.3,309,11.5,80,69800
1054,11,698,0.3,162,15.7,61,69800
1054,14,901,1.8,315,19.4,42,69400
1054,17,579,5.6,327,21.8,28,69200
1054,20,47,2.4,88,17.0,53,69200
1054,23,0,6.7,78,13.8,60,69500
1055,2,0,4.7,55,10.4,76,69600
1055,5,0,3.3,333,8.6,83,69600
1055,8,195,3.8,287,10.9,74,69800
1055,11,725,1.3,299,15.6,55,69700
1055,14,900,1.2,336,18.6,42,69400
1055,17,570,2.5,143,19.7,37,69100
1055,20,28,4.5,119,16.6,55,69100
1055,23,0,3.2,90,13.9,58,69300
1056,2,0,2.4,68,10.5,64,69200
1056,5,0,2.8,90,9.8,65,69100
1056,8,187,2.4,105,11.7,60,69200
1056,11,716,3.0,99,16.5,45,69200
1056,14,916,4.5,94,20.8,32,68800
1056,17,504,5.0,103,21.6,29,68700
1056,20,19,6.5,80,17.9,47,68800
1056,23,0,4.5,89,15.0,57,69100
1057,2,0,4.1,90,14.2,58,69100
1057,5,0,4.7,91,11.8,74,69200
1057,8,66,3.3,52,11.2,72,69400
1057,11,297,1.5,110,11.6,70,69500
1057,14,516,3.4,107,13.9,64,69400
1057,17,410,4.5,122,14.4,60,69200
1057,20,22,4.4,95,13.5,66,69300
1057,23,0,4.7,96,11.2,72,69400
1058,2,0,3.3,90,8.5,88,69300
1058,5,0,1.9,84,7.5,87,69300
1058,8,170,2.1,287,9.1,80,69400
1058,11,677,0.7,196,14.8,57,69400
1058,14,894,1.1,146,18.2,48,69100
1058,17,543,2.5,74,19.5,42,68900
1058,20,23,3.1,96,16.6,61,69000
1058,23,0,4.0,94,12.4,74,69300
1059,2,0,4.1,87,11.0,76,69300
1059,5,0,4.1,83,9.8,78,69300
1059,8,190,2.2,108,11.8,67,69400
1059,11,767,2.2,108,16.7,50,69400
1059,14,972,2.7,107,21.2,34,69200
1059,17,593,4.8,88,23.3,27,69000
1059,20,24,7.2,109,19.5,43,69100
1059,23,0,4.8,88,15.0,53,69300
1060,2,0,6.4,104,12.9,62,69400
1060,5,0,5.2,106,11.0,68,69300
1060,8,180,3.5,103,13.0,57,69400
1060,11,721,2.4,95,17.9,45,69400
1060,14,860,1.3,77,21.6,36,69200
1060,17,458,5.6,52,23.2,36,69000
1060,20,16,6.5,81,20.1,51,69200
1060,23,0,4.1,77,16.6,63,69400
1061,2,0,2.1,82,15.2,69,69400
1061,5,0,2.1,55,13.4,74,69300
1061,8,144,1.6,75,14.9,66,69500
1061,11,644,3.0,113,18.7,47,69400
1061,14,879,2.7,96,22.4,38,69200
1061,17,534,5.0,91,24.4,33,69000
1061,20,20,8.8,102,21.2,45,69100
1061,23,0,6.6,97,17.9,55,69200
1062,2,0,6.4,97,16.5,58,69300
1062,5,0,5.2,102,14.4,62,69100
1062,8,177,4.4,106,15.6,57,69200
1062,11,733,4.0,104,21.0,41,69100
1062,14,861,3.2,97,25.4,32,68900
1062,17,391,5.9,93,25.8,30,68700
1062,20,10,7.2,82,21.8,48,68900
1062,23,0,6.0,78,19.0,58,69000
1063,2,0,4.8,96,17.2,57,69000
1063,5,0,3.4,92,15.2,62,68900
1063,8,139,2.7,77,16.2,57,69000
1063,11,592,3.3,88,20.1,47,69100
1063,14,708,3.5,92,23.4,40,68800
1063,17,362,7.1,90,23.4,42,68700
1063,20,12,8.3,100,20.3,55,68900
1063,23,0,3.7,96,16.8,73,69100
1064,2,0,4.6,101,15.9,71,69000
1064,5,0,4.0,90,15.1,74,69000
1064,8,74,4.0,97,15.6,72,69100
1064,11,387,4.2,107,17.8,61,69100
1064,14,641,3.8,95,22.3,45,68900
1064,17,362,5.8,63,22.7,48,68800
1064,20,12,5.8,79,19.8,61,69000
1064,23,0,4.3,90,17.9,69,69100
1065,2,0,3.9,96,16.7,70,69300
1065,5,0,3.8,78,15.4,76,69200
1065,8,133,2.9,94,16.2,71,69400
1065,11,537,3.7,101,19.6,56,69400
1065,14,665,4.6,91,22.7,44,69100
1065,17,343,6.2,81,23.4,45,69000
1065,20,10,3.9,6,18.5,68,69300
1065,23,0,1.7,315,16.2,81,69500
1066,2,0,3.2,95,15.1,84,69500
1066,5,0,2.9,106,14.3,86,69500
1066,8,46,2.0,57,14.1,84,69500
1066,11,189,2.3,121,15.1,78,69600
1066,14,236,3.1,121,15.5,78,69400
1066,17,133,4.6,112,14.8,81,69300
1066,20,5,6.0,108,13.2,88,69400
1066,23,0,4.8,111,12.3,88,69500
1067,2,0,3.0,82,11.4,83,69500
1067,5,0,2.9,102,10.9,88,69300
1067,8,122,2.2,117,11.6,81,69300
1067,11,540,2.1,104,15.0,66,69200
1067,14,721,2.3,113,18.6,56,68900
1067,17,387,2.6,133,19.7,56,68700
1067,20,11,2.0,120,16.6,78,69000
1067,23,0,2.5,138,14.5,89,69200
1068,2,0,3.6,113,13.3,85,69200
1068,5,0,3.6,103,12.9,87,69200
1068,8,27,1.2,121,12.6,87,69400
1068,11,148,3.8,256,14.0,81,69500
1068,14,319,2.0,323,15.3,73,69500
1068,17,287,4.5,98,15.2,78,69500
1068,20,11,5.7,91,13.7,81,69700
1068,23,0,4.0,96,12.3,87,69900
1069,2,0,3.7,98,10.8,90,69900
1069,5,0,2.5,99,10.2,91,69900
1069,8,41,1.7,90,10.4,88,70000
1069,11,209,1.4,107,11.8,80,70000
1069,14,326,2.0,105,14.0,72,69800
1069,17,289,1.8,96,14.7,71,69600
1069,20,13,2.8,90,13.5,85,69700
1069,23,0,5.0,113,11.9,91,69900
1070,2,0,4.2,100,10.9,88,69800
1070,5,0,4.3,94,11.1,85,69800
1070,8,53,4.1,104,11.3,85,69800
1070,11,319,5.8,104,13.3,76,69800
1070,14,572,4.6,97,16.3,67,69500
1070,17,346,2.6,103,16.1,73,69300
1070,20,9,4.8,102,13.8,82,69600
1070,23,0,3.8,115,12.6,84,69900
1071,2,0,3.5,114,11.1,87,69900
1071,5,0,3.1,99,10.9,88,69800
1071,8,34,3.7,107,11.0,86,69800
1071,11,173,5.9,108,11.7,83,69800
1071,14,338,6.2,107,12.5,76,69600
1071,17,312,5.8,112,14.5,74,69300
1071,20,12,5.9,113,12.0,85,69300
1071,23,0,4.8,112,11.3,87,69500
1072,2,0,2.5,113,10.5,88,69400
1072,5,0,0.4,166,10.4,90,69300
1072,8,43,2.3,247,10.8,88,69400
1072,11,270,0.3,180,12.7,78,69400
1072,14,442,1.9,90,15.4,70,69200
1072,17,225,2.3,131,15.9,72,69000
1072,20,6,1.1,350,14.3,84,69100
1072,23,0,2.4,92,13.2,89,69300
1073,2,0,4.6,105,12.9,88,69200
1073,5,0,4.2,111,12.1,91,69200
1073,8,33,2.8,109,12.0,90,69300
1073,11,151,1.1,49,12.7,86,69500
1073,14,245,2.7,100,14.2,80,69300
1073,17,120,5.0,102,13.7,82,69400
1073,20,3,5.3,103,12.1,90,69500
1073,23,0,4.7,108,11.4,90,69700
1074,2,0,5.7,116,10.1,89,69700
1074,5,0,5.3,112,9.6,88,69700
1074,8,28,4.6,109,9.6,86,69700
1074,11,124,4.6,104,10.5,83,69800
1074,14,232,4.3,113,10.9,81,69600
1074,17,159,4.9,110,11.3,79,69500
1074,20,4,2.5,140,10.5,84,69700
1074,23,0,3.6,144,9.5,87,69900
1075,2,0,2.6,157,9.3,88,69800
1075,5,0,1.6,158,9.2,88,69800
1075,8,31,0.7,82,9.5,84,70000
1075,11,285,0.9,212,11.4,76,70000
1075,14,615,1.5,67,15.1,62,69800
1075,17,404,0.6,72,16.7,61,69600
1075,20,12,2.5,97,14.0,77,69600
1075,23,0,3.8,96,11.7,86,69800
1076,2,0,2.5,81,11.6,80,69800
1076,5,0,1.2,110,11.1,85,69800
1076,8,83,1.4,120,11.4,84,69900
1076,11,517,1.6,128,14.4,70,70000
1076,14,741,1.0,84,16.8,60,69700
1076,17,447,2.1,107,18.2,54,69500
1076,20,12,4.4,96,15.0,71,69600
1076,23,0,5.4,99,12.9,78,69800
1077,2,0,4.5,91,10.7,84,69700
1077,5,0,3.5,83,9.3,82,69700
1077,8,141,1.5,70,10.6,78,69900
1077,11,653,2.3,113,14.9,63,69800
1077,14,802,3.2,116,17.5,54,69400
1077,17,442,4.8,96,18.9,51,69100
1077,20,12,6.8,105,15.1,70,69200
1077,23,0,3.7,74,12.8,82,69400
1078,2,0,3.6,79,12.2,79,69300
1078,5,0,0.8,0,11.5,85,69300
1078,8,30,5.5,292,12.0,82,69400
1078,11,201,8.4,290,12.4,76,69500
1078,14,458,0.4,14,15.0,60,69300
1078,17,367,5.8,102,14.6,71,69300
1078,20,11,6.0,100,11.6,84,69400
1078,23,0,4.6,100,10.6,87,69600
1079,2,0,3.4,104,10.3,84,69500
1079,5,0,2.8,86,9.5,83,69400
1079,8,58,1.4,60,9.8,82,69500
1079,11,278,2.6,90,11.3,72,69600
1079,14,402,3.3,90,12.3,66,69500
1079,17,227,4.1,97,13.1,61,69300
1079,20,6,4.5,87,11.2,73,69400
1079,23,0,2.5,99,9.4,85,69600
1080,2,0,2.4,145,8.5,88,69500
1080,5,0,0.2,270,8.5,86,69500
1080,8,43,0.9,84,9.0,80,69600
1080,11,293,1.6,128,10.3,72,69700
1080,14,571,3.0,113,13.0,60,69500
1080,17,373,4.4,84,13.5,61,69400
1080,20,9,4.5,93,11.6,75,69500
1080,23,0,4.5,94,10.5,81,69600
1081,2,0,5.2,92,9.8,81,69400
1081,5,0,4.4,102,9.6,82,69400
1081,8,26,0.9,96,9.8,80,69600
1081,11,171,2.8,296,10.4,72,69700
1081,14,382,2.6,307,13.0,55,69600
1081,17,291,3.1,71,13.2,61,69500
1081,20,9,0.5,307,11.1,71,69800
1081,23,0,1.2,355,9.3,76,70000
1082,2,0,1.1,297,6.4,89,70000
1082,5,0,2.3,288,5.5,87,70000
1082,8,137,1.3,288,6.0,79,70100
1082,11,682,1.0,246,11.8,54,70100
1082,14,835,4.5,290,16.1,34,69800
1082,17,460,4.7,312,16.3,35,69600
1082,20,12,0.8,14,12.5,54,69800
1082,23,0,3.0,287,7.0,74,69900
1083,2,0,4.4,298,5.4,72,70000
1083,5,0,3.4,291,3.7,78,70000
1083,8,148,1.1,265,4.9,71,70100
1083,11,737,0.4,166,11.7,48,70100
1083,14,916,0.6,121,15.5,38,69700
1083,17,501,2.4,123,16.7,36,69500
1083,20,12,1.4,146,12.2,57,69500
1083,23,0,1.3,32,9.2,62,69600
1084,2,0,2.1,0,7.5,65,69600
1084,5,0,2.5,43,6.5,61,69600
1084,8,127,0.3,45,8.3,60,69600
1084,11,450,0.9,58,13.3,48,69500
1084,14,261,4.7,285,14.1,51,69400
1084,17,96,3.1,335,11.6,73,69500
1084,20,3,4.0,45,9.8,76,69700
1084,23,0,1.5,157,9.1,77,69800
1085,2,0,1.7,303,8.3,86,69800
1085,5,0,3.5,299,7.3,87,69800
1085,8,113,4.9,296,7.1,79,69900
1085,11,628,0.2,243,12.3,59,69800
1085,14,639,2.8,77,14.8,50,69500
1085,17,266,3.4,27,15.0,53,69300
1085,20,7,4.2,11,12.2,67,69500
1085,23,0,4.5,16,10.9,73,69700
1086,2,0,8.3,344,9.5,83,69600
1086,5,0,6.9,349,8.7,83,69700
1086,8,27,3.4,346,8.4,81,69900
1086,11,272,3.4,334,9.4,72,70100
1086,14,590,6.5,337,13.9,50,69900
1086,17,392,4.9,334,14.4,51,69800
1086,20,10,2.3,317,10.5,69,70000
1086,23,0,3.3,69,7.4,80,70300
1087,2,0,2.0,323,5.6,81,70400
1087,5,0,2.7,297,4.0,82,70300
1087,8,138,3.4,294,5.0,71,70400
1087,11,728,1.1,218,11.4,51,70400
1087,14,914,1.5,113,15.0,40,70100
1087,17,496,2.9,96,16.2,39,69800
1087,20,11,3.5,55,11.3,57,69800
1087,23,0,1.1,52,8.5,61,69900
1088,2,0,0.9,63,7.9,56,69800
1088,5,0,1.1,319,5.7,69,69800
1088,8,138,2.6,291,5.5,71,69900
1088,11,723,0.0,0,13.1,43,69900
1088,14,902,1.3,108,16.9,38,69600
1088,17,484,2.2,111,18.5,35,69500
1088,20,10,3.2,54,13.1,55,69500
1088,23,0,3.0,88,10.6,51,69700
1089,2,0,1.8,106,10.1,62,69700
1089,5,0,3.6,99,7.8,73,69700
1089,8,130,2.3,119,9.5,66,69800
1089,11,702,3.1,112,14.8,51,69700
1089,14,857,5.4,100,19.4,42,69200
1089,17,419,7.0,96,20.0,44,69000
1089,20,8,5.5,91,15.3,69,69200
1089,23,0,6.3,295,12.4,84,69500
1090,2,0,6.4,298,10.7,75,69500
1090,5,0,4.3,293,10.5,74,69600
1090,8,112,5.5,290,10.3,67,69800
1090,11,650,1.4,282,15.4,48,69800
1090,14,798,0.6,162,18.9,36,69500
1090,17,388,4.4,91,19.0,40,69300
1090,20,7,0.4,236,15.4,59,69500
1090,23,0,2.0,156,12.6,71,69800
1091,2,0,0.3,288,11.1,88,70000
1091,5,0,0.9,234,10.7,84,69900
1091,8,33,1.0,163,10.4,78,70000
1091,11,196,2.5,76,11.2,73,70100
1091,14,360,2.2,80,12.6,68,69900
1091,17,308,2.5,102,14.4,63,69700
1091,20,8,5.6,93,12.0,79,69800
1091,23,0,4.4,93,10.1,86,70000
1092,2,0,3.2,76,8.8,89,69900
1092,5,0,2.1,79,8.5,86,69900
1092,8,99,1.8,299,8.8,84,70000
1092,11,541,0.6,99,13.4,64,70000
1092,14,702,1.5,118,16.6,53,69700
1092,17,387,1.2,90,17.5,52,69500
1092,20,7,2.6,83,13.9,71,69700
1092,23,0,3.8,84,11.9,77,69900
1093,2,0,2.0,41,10.3,90,69900
1093,5,0,2.2,82,9.6,89,69900
1093,8,65,3.5,114,10.8,86,70000
1093,11,387,3.8,108,12.7,70,70100
1093,14,516,1.6,72,15.2,59,69800
1093,17,248,1.4,94,15.7,57,69700
1093,20,4,4.5,57,12.9,76,69800
1093,23,0,2.5,61,10.1,87,69900
1094,2,0,1.3,77,10.1,86,69900
1094,5,0,0.1,0,7.7,93,69900
1094,8,109,0.8,300,8.4,87,70000
1094,11,602,1.1,131,13.9,63,70000
1094,14,702,0.9,58,17.2,50,69700
1094,17,294,6.1,18,16.6,51,69500
1094,20,4,4.2,38,14.2,67,69600
1094,23,0,3.8,96,11.5,78,69800
1095,2,0,3.6,100,9.9,89,69800
1095,5,0,4.2,93,9.1,89,69800
1095,8,97,3.6,100,9.7,85,69900
1095,11,489,3.4,100,13.2,67,69800
1095,14,495,4.2,104,15.4,58,69500
1095,17,215,6.9,107,14.5,63,69400
1095,20,4,6.3,91,11.5,76,69700
1095,23,0,3.6,58,10.1,80,69900
1096,2,0,3.3,99,7.5,83,69900
1096,5,0,2.7,94,7.4,83,69800
1096,8,25,0.4,0,7.3,84,69900
1096,11,166,1.0,186,8.6,77,70000
1096,14,374,2.1,119,10.4,70,69900
1096,17,271,2.4,28,12.1,64,69800
1096,20,4,5.7,113,9.6,82,70000
1096,23,0,3.1,101,6.9,90,70200
1097,2,0,2.1,67,6.1,89,70100
1097,5,0,0.3,90,5.3,92,70000
1097,8,99,1.5,281,5.4,90,70200
1097,11,578,1.0,169,11.0,64,70100
1097,14,718,1.1,117,14.2,51,69800
1097,17,325,1.5,70,15.3,44,69500
1097,20,4,0.4,124,11.9,66,69600
1097,23,0,1.1,236,8.2,72,69700
1098,2,0,0.6,162,5.4,87,69800
1098,5,0,0.3,108,4.8,88,69800
1098,8,108,1.3,222,4.2,83,70000
1098,11,649,1.5,132,11.3,59,70000
1098,14,818,0.6,189,15.2,45,69600
1098,17,397,3.5,78,15.5,44,69400
1098,20,5,5.3,46,11.3,64,69500
1098,23,0,5.6,94,8.9,72,69700
1099,2,0,5.3,90,7.3,81,69700
1099,5,0,3.6,96,5.8,80,69600
1099,8,110,2.1,90,6.4,76,69700
1099,11,638,1.6,86,11.2,59,69700
1099,14,716,1.6,117,14.5,53,69400
1099,17,348,1.8,109,15.3,50,69200
1099,20,5,2.6,101,12.7,63,69200
1099,23,0,3.8,87,9.0,81,69400
1100,2,0,3.3,92,7.6,73,69400
1100,5,0,2.0,99,8.7,68,69300
1100,8,79,0.5,101,8.9,73,69500
1100,11,585,1.8,106,12.8,59,69600
1100,14,773,3.2,106,16.1,52,69300
1100,17,311,3.1,109,17.1,47,69000
1100,20,3,4.4,85,13.9,65,69200
1100,23,0,3.4,78,12.6,67,69400
1101,2,0,3.7,84,10.8,79,69300
1101,5,0,3.4,113,10.0,86,69300
1101,8,55,1.6,86,9.7,84,69400
1101,11,219,1.0,6,11.6,74,69500
1101,14,239,4.2,280,12.2,73,69400
1101,17,174,0.5,248,14.3,63,69300
1101,20,2,3.4,117,11.1,86,69500
1101,23,0,1.7,83,9.3,90,69600
1102,2,0,1.7,103,11.5,87,69400
1102,5,0,1.8,77,9.9,89,69400
1102,8,101,2.9,92,9.6,85,69500
1102,11,589,3.5,108,14.4,64,69500
1102,14,624,2.4,105,17.3,54,69200
1102,17,198,2.4,62,16.4,61,69000
1102,20,1,3.1,277,12.8,81,69300
1102,23,0,1.7,97,12.2,83,69500
1103,2,0,4.4,278,11.2,82,69400
1103,5,0,6.1,292,9.7,85,69500
1103,8,21,0.4,284,9.9,81,69700
1103,11,147,3.9,96,9.9,82,69900
1103,14,391,4.3,94,11.4,74,69700
1103,17,297,3.6,104,12.4,71,69500
1103,20,3,5.0,90,10.1,84,69800
1103,23,0,4.8,119,8.4,89,70000
1104,2,0,2.4,175,9.0,85,70000
1104,5,0,1.9,78,8.3,87,70000
1104,8,60,2.0,267,8.0,82,70200
1104,11,453,1.0,101,10.7,64,70300
1104,14,679,1.9,78,12.8,56,70000
1104,17,345,3.2,95,14.2,50,69800
1104,20,3,5.5,123,10.8,70,69800
1104,23,0,4.4,86,8.0,84,70000
1105,2,0,3.4,100,6.6,77,69900
1105,5,0,2.4,90,5.6,79,69800
1105,8,96,0.8,90,5.6,78,69900
1105,11,620,0.5,79,10.8,56,69800
1105,14,800,1.6,105,14.8,46,69500
1105,17,379,2.4,138,16.1,45,69200
1105,20,3,2.8,94,11.8,62,69300
1105,23,0,4.5,90,9.5,66,69500
1106,2,0,5.5,90,8.2,75,69500
1106,5,0,5.0,96,7.3,75,69500
1106,8,89,3.5,88,7.4,74,69600
1106,11,580,4.0,109,11.8,59,69700
1106,14,700,3.7,123,15.0,51,69400
1106,17,315,4.7,96,14.7,54,69200
